Level,Text
A2,"Hola soy Beatriz y me encuentro en la Plaza Mayor de Lima.
Esta vez vamos a preguntarle a las personas cuál ha sido ﻿el logro más importante de sus vidas hasta el momento.

¿Cuál ha sido el logro más importante de tu vida hasta ahora?
El logro más importante de mi vida…
Haberme casado tener mis hijas y ser profesional.
¿Qué profesión tiene?
Soy docente.

Mi objetivo más que nada fue ingresar a la universidad ﻿tener una carrera. Siempre desde chiquita siempre me ﻿ha gustado enseñar. Jugaba con enseñar y mi objetivo fue ﻿ser profesional tener una carrera un trabajo seguro ﻿y tener una casa para mi misma.

Creo que el logro más importante para mi hasta ahora ﻿ha sido ingresar a la universidad y… ﻿conseguir un trabajo pues ¿no?
Para poder eh… ﻿Tal vez solventarme yo misma en mis gastos.
Ya no… Ya no dependo mucho de mis papás.
Bueno creo que independizarme también.

¿Cuál es el logro más importante que has obtenido en tu vida hasta ahora?
Bueno el logro más importante es que trabajé en ﻿una productora de cine en escenografía.
Y la película peruana se estrenó y estoy escribiendo ﻿un guión ahora. Para… para Italia. “Italfilms“.
¿Sí? ¿Y qué película es?
Ah la peruana es “Reshinn: Sangre de Anaconda“ ﻿con la actriz Mayella Lloclla.
Ya… Y ahora ¿qué estás escribiendo?
¿Un guión para quién?
Un guión para “Italñlms“. Es una productora este… italiana.
Ya… Entonces eres escritora.
Claro soy guionista y esceno… escenógrafa ¿no?
Mm.. no se… Bueno yo diría poder haber pagado mi pasaje ﻿para venir aquí para ayudarla a mi mamá.
¿De dónde has venido?
De los Estados Unidos.
Oh ¿en serio? Pero tú eres peruana.
Sí.

Eh… lograr ya todas las metas que me he propuesto.
Como… en los estudios en cuanto (a) lo que es vivienda ﻿(y) familia pue(s).

Eh bueno… Muchos logros. Bueno uno de esos es que…
Yo bailo marinera. Y gané con mi hermano el primer puesto ﻿en un concurso de Suecia este año. Y ese fue uno de mis ﻿mayores logros en este año y estuve muy feliz.
¿Sí?
Sí gracias.
¿Y qué concurso es?
Es un concurso selectivo de marinera del Club Libertad ﻿filial Suecia.
¡No te creo felicitaciones!
Gracias.

Eh… Entrar en la universidad.
¿A qué universidad has ingresado?
Eh.. la universidad de Telesup privada acá… (en) Jirón Junín.
¿Y te costó mucho trabajo?
Eh… no mucho pero me enorgullece estar en una universidad.

Hasta ahora es… eh ingresar a la universidad que es muy importante para mis padres y para mí y que…
Bueno como mis padres no han… no han ing (resado).. ﻿(no han) estudiado en una universidad mis padres ﻿se sienten muy orgullosos que yo estudie en (una) universidad.
Y que no cometa (haga) lo mismo que ellos que no han estudiado.
Y para mi es mi mayor logro y… Y ya pues me emociono porque ﻿estoy en la universidad.
¿Sí?
Si.

Creo que es el mismo. Soy su hermano. (Hemos bailado juntos.)
Y hemos bailado en Estocolmo Suecia este año en mayo.
Y.. bueno estuvimos muy felices por el logro.
Oh… ¡felicitaciones!
Gracias.

Tener mi negocio.
¿De qué es tu negocio?
Vendo comida y vendo jugos.
¿Y dónde lo tiene?
En Huancayo.

¿A qué te refieres? al..
¿Como profesional como mujer como qué?
Como lo que quieras.

Y ¿qué carre…(ra)? ¿Tu papá quería que tú estudiaras ﻿la carrera que estás estudiando ahora?
Mi papá… mi papá me dice ﻿“Lo que tú decidas hija yo quiero que estudies.
Yo me voy a sentir muy feliz… y mantener tu puesto.
Y si es posible llegar al primer puesto.“
Bueno como mujer como profesional…
Lograr el sueño de mi vida. Siempre me gustó trabajar ﻿con niños y trabajo con niños hasta ahora.
Mi familia mi profesión mi país.
Ok… ¿de dónde eres?
Colombiano.
Muy bien y ¿de qué ciudad?
Barranquilla.

Poder realizarme en parte profesionalmente.
Eh… Tener una bonita familia.
Todavía no tengo mi familia ﻿propia pero todavía vivo una bonita experiencia con ﻿mis familiares.
Eh… Tener un trabajo en el cual me sienta ﻿muy bien. ¿Ya? Vivir y disfrutar de este hermoso país.
Y por supuesto tener a mis amigos.
¿Y ahora cuál es tu próximo sueño?
Mi próximo sueño como ya soy abuelita…
Llegar a ver a mis nietos ya grandecitos…
Y que mis hijos cada uno pues… bueno ya ya..
Ya tienen (grado de) universidad ya son profesionales.

Haber salido del lugar de donde nací… crecí quizás.
Y tener un trabajo más… un trabajo estable.
¿De dónde eres? -Iquitos (La Amazonía peruana).

Mis hijos mi familia.
Ok ¿cuántos hijos tienes?
Dos.
¿Y qué edad tienen?
Veinte y cinco.

Creo que es un… no más que un logro es un esfuerzo ¿no?
De cada persona que quiere superarse…
Estoy agradecido de todo lo que pude hacer.

Bueno mi trabajo.
¿Cuál es su trabajo?
Fotógrafo.
¿Y hace cuánto tiempo que es fotógrafo?
Yo… aproximadamente cincuenta años.

Digamos que hay más oportunidades.
Hay más oportunidades de trabajo.
Pero… ni aún así este…
Para poder vivir hay que trabajar duro.

Bueno el logro más importante ha sido la educación ﻿de mis hijos ¿no?
La… consolidarse como personas ﻿y como profesionales.
¿Cuántos hijos tiene?
Tengo tres.

Bueno pues ya terminé… de estudiar. Eh… y…
Bueno poco a poco tengo metas ¿no? de alcanzar…
Estoy en una empresa grande… y me siento bien ahí.

¿Y extrañas o no?
Claro que sí. Se extrañan…
Mis padres que están por allá y yo estoy por acá.
Claro que estoy con mis hermanos pero…
No vivimos juntos.

¿Y qué estudiaste primero?
Eh… computación e informática.
Eh… Ahorita me desempeño como secretaria.
Y ahorita voy a estudiar asistente de gerencia.

Bueno el objetivo más grande para mi haber… ﻿reencontrado al amor de mi vida…
Después de cua… de tantos años.
¿Después de cuántos años?
Después de 25 años. De la infancia.
I've Finished Watching"
A2,"Hola soy Beatriz. Esta vez nos encontramos en el centro de Lima ﻿en el Jirón de la Unión y el día de hoy le vamos a preguntar a la gente ﻿qué es lo que jamás prestarían.
Hola. ¿Cómo están? Una pregunta.
¿Qué es algo que jamás prestarías?
Eh… mi celular.
¿Por qué?
No sé es que ahí están mis privacidades y todo eso.
Yo jamás prestaría… Mmm… No sé… Mi celular creo ah.
¿Porqué?
Porque entonces se roban todos mis minutos ¿no?
¿Y usted? -¿Yo? yo no prestaría mi… mi laptop.

Mi guitarra.
¿Por qué?
Porque sólo me gusta tocarla. Sólo yo puedo tocarla.
Si no se pierde el toque.
Plata (Peruvian term).
¿Por qué?
Porque últimamente la gente ya se ha vuelto muy…
…muy conchuda (fresca) no paga.

Mi tarjeta.
¿Qué tarjeta?
De crédito.
¿Por qué?
Porque es algo…algo… algo personal.

Señor ¿qué es algo que usted jamás prestaría?
¿(no) Prestaría?… mi vida.

Algo que jamás prestaría la ropa interior.
Muy bien gracias.
Mi ropa interior.
Mi ropa interior.
Ok.
Si mi ropa interior.
¿Si? gracias.
Ropa íntima.
La ropa interior.
Ay dios ropa interior.
Mmmm… la ropa interior.
Mi ropa interior.

¿Algo que jamás prestaría? Mi tarjeta de crédito.
¿Ropa?
La novia.
¿Qué es algo que tú jamás prestarías?
Un libro.
¿Por qué?
Porque no lo devuelven.
Ok.

Creo que mi ropa.
¿Por qué?
Porque es personal y es única.
Creo que no la prestaría.
Ok.

¿Qué es algo que jamás prestaría? Eh…

¿Tiene que ser algo material necesariamente material?
Puede ser lo que sea lo que quieras.

No sé no se me ocurre en este minuto.
¡Mi cepillo de dientes!
¿Nunca prestarías tu cepillo de dientes?
No no…
¿Por qué?
Muy personal bacterias y todo eso.

¿Algo que jamás prestaría? De repente…
De repente prendas ropa.
Será zapatillas polos casacas pantalones cosas así.

¿Qué es algo que tú jamás prestarías?
(Plata.) Plata.
Te soplaron te soplaron (Peruvian slang)…

Mi cepillo de dientes.

¿Qué es lo que jamás prestaría?
No sé a mi hijo.

Dinero.
Ok…¿Por qué?
Porque para cobrar es difícil y a veces a una la dejan…
…con la arruga tremenda. (Peruvian slang)

¿Prestar por cuánto tiempo?
Mmm… Por algún tiempo meses.
Mi celular.
¿Por qué?
Porque con eso paro paro conectada con los demás.
No no podría.
¿Pero sí lo prestarias por un ratito? -Por un ratito sí.

Libros.
¿Por qué?
Porque la mayoría de experiencias que he tenido
nunca me los han devuelto.

Mi bolso imagínate. Mi cartera mi…mi chequera.

Mi ropa.
¿Por qué?
No porque mi ropa es única.
No no la prestaría para nada.
Ok.

Corbatas.
¿Por qué?
De la misma forma. Es muy difícil y después es penoso pedir
que te las devuelvan ¿no?
Ok ¿y ya has prestado corbatas antes?
Te lo digo por experiencia. He prestado algunas veces y…
Casi poco o nada ha regresado nuevamente.

Algo material.
Mi DNI mi DNI (Documento Único de identidad).
¿Porqué?
Porque es algo personal para nadie…
A nadie se le debe dar ¿no?


A mi esposo.
A mi esposo.
A mi enamorada.
Ah muy bien. Muy buena respuesta…
Ella sí me puede prestar (así que no hay problema…)
I've Finished Watching"
A2,"Capítulo II: El Doctor Golfín Conoce a Marianela
Nela Nela -dijo el ciego- ¿me traes el abrigo?
-Aquí está- contestó la muchacha.
-¿Eras tú quien cantaba? - preguntó Golfín - ¿Sabes que tienes una voz preciosa?
-¡Oh! Canta muy bien - dijo el ciego -. Nela ahora vas a acompañar a este señor hasta las oficinas. Yo me quedo en la casa.
-Sí métase en casa pronto - dijo Golfín -  que aquí hace mucho frío. Muchas gracias por acompañarme. Espero que seamos amigos porque estaré
aquí algún tiempo. Yo soy hermano de Carlos Golfín el ingeniero de estas minas. ¿Lo conoce usted?
-¡Ah!.... ya... Don Carlos es muy amigo de mi padre y también mío. Lo espera a usted desde ayer.
-Llegué esta tarde a la estación y me dijeron que Socartes estaba cerca. Como me gusta mucho andar intenté venir yo solo y ya lo ha visto usted
me perdí en las minas. Bueno ya es tarde adiós. Esta señorita me acompañará hasta la casa de mi hermano.
Golfín siguió adelante con la Nela.
-Dime - le preguntó Golfín -  ¿vives tú en Socartes? ¿Eres hija de algún empleado?
-Dice la gente que no tengo padre ni madre.
-¡Pobrecita! Trabajas en las minas...
-No señor. Yo no sirvo para nada.
Teodoro se acercó para mirarla de cerca. era muy delgada demasiado delgada quizá. Tenía el cuerpo pequeño y débil de una niña de doce años
pero su mirada era grave. En sus grandes ojos negros había siempre una luz triste que le hacía parecer mucho mayor. Tenía la cara delgada una
nariz graciosa y un pelo rubio oscuro casi sin color por culpa del sol y del polvo. Sus labios eran pequeños tan pequeños que casi no se veían y
siempre estaban sonriendo. Pero su sonrisa se parecía a la de los muertos que han dejado de vivir pensando en el cielo.
Golfín le tocó la cara con la mano.
-¿Cuántos años tienes? - preguntó
-Tengo dieciséis años.
-¡Dieciséis años! Tu cuerpo parece de doce. ¿De quién eres hija?
-Mi madre era vendedora en el mercado. Era soltera.
-¿Y sabes quién fue tu padre?"
A2,"MI VIDA LOCA Spanish for beginners
© 2008 BBC
This is the video-only version.
Visit bbc.co.uk/mividaloca for the interactive episode and the learning session.
Episodio dos - ¿Un amigo?
'un piso'
'una hermana'

Es la hora de la merienda. ¿Quieres comer? ¿'Eat'?

.. la Plaza de Oriente.
.. el Palacio Real.

Es una plaza preciosa. Sí ¿no? Vamos a esta terraza.
Yo voy a tomar un café con leche y una tostada. Y tú ¿qué quieres?
Un café o un té o una cerveza. A ver ¿qué quieres?

un té
un agua con gas
un agua sin gas
una cerveza

Perdón. ¿Sí? Sí un momento por favor. Pide tú.
Yo quiero un café con leche y una tostada.

Un café con leche y una tostada.

un café... con leche... y... una tostada
Un café con leche y una tostada
¡Hola buenas tardes! ¿Qué quiere tomar?
Un café con leche y una tostada.
¿Algo más?
Un agua con gas
¡De acuerdo gracias!

Perdón necesito hacer algo muy urgente.
¡Venga hasta luego!
Nos vemos luego en casa ¿vale? La estación de metro es Lavapiés en la línea tres. Hasta luego
¡La cuenta por favor!
Una tostada un café con leche agua con gas.
I've Finished Watching"
A2,"Historia 12
Esta es la historia de Janire una mujer que necesita un ordenador nuevo.
A)
Janire usa mucho el ordenador.
Pero ella necesita un ordenador nuevo.
Su ordenador es viejo y lento.
Ella va a una tienda de electrónica.
Ella ve muchos ordenadores en la tienda.
Ella quiere una pantalla grande para su ordenador.
Y ella quiere un buen teclado.
Ella ve un buen ordenador azul.
A ella le gusta la pantalla el teclado y el estilo.
Ella compra el ordenador con una tarjeta de crédito.
Esta es la misma historia contada por Janire.
B)
Yo uso mucho el ordenador.
Pero necesito un ordenador nuevo.
Mi ordenador es viejo y lento.
Yo voy a una tienda de electrónica.
Yo veo muchos ordenadores en la tienda.
Yo quiero una pantalla grande para mi ordenador.
Y yo quiero un buen teclado.
Veo un buen ordenador azul.
Me gusta la pantalla el teclado y el estilo.
Yo compro el ordenador con una tarjeta de crédito."
A2,
A2,"Esta es la historia de Carmen una mujer que va a una cita.
A)
Carmen está en un restaurante.
Ella tiene una cita con Saúl.
Carmen no conoce a Saúl.
Pero él es el amigo de un amigo.
Saúl llega a tiempo.
Él dice “¡Hola!” y Carmen le dice “¡Hola!”
Saúl se sienta y Carmen le mira.
Ella piensa que es muy guapo.
Carmen sonríe y Saúl la mira.
“Tienes una linda sonrisa” dice Saúl.
Esta es la misma historia contada por Carmen.
B)
Yo estoy en un restaurante.
Yo tengo una cita con Saúl.
No conozco a Saúl.
Pero él es el amigo de un amigo.
Él llega a tiempo.
Él dice “¡Hola!” y yo digo “¡Hola!”
Él se sienta y yo le miro.
Yo pienso que es muy guapo.
Yo sonrío y Saúl me mira.
“Tienes una linda sonrisa” dice Saúl."
A2,"Hola soy Beatriz. Estamos en Miraflores y hoy día le vamos a ﻿preguntar a las personas que están caminando por el malecón...eh
Qué es lo que más les gusta de vivir en Lima y qué es lo que menos les gusta de vivir en Lima.
¿Tú vives en Lima? —Claro.
¿Y qué es lo que más te gusta de vivir en Lima?
Uuu.. Irte a la playa tomar aire fresco caminar ﻿porque hay por donde caminar. -Muy bien.
¿Y qué es lo que menos te gusta de vivir en Lima?
Ah bueno la inseguridad pues…la inseguridad.
¿Qué es lo que más te gusta de vivir en Cali?
La gente el clima la amabilidad. —¿Y qué es lo menos te gusta?
Mmm... pues de pronto a veces la violencia.
¿Qué es lo que más te gusta de vivir en Lima?
Bueno… la gente la comida el ceviche.
¿Qué es lo que menos te gusta de vivir en Lima?
El grado de delincuencia.
¿Vives en Lima? -No… No venimos de Caracas.
¿Qué es lo que más te gusta de Caracas?
La montaña el Ávila.
¿Qué es lo que menos te gusta? —El tráfico.
Me gusta estar con mi familia a veces paseando no ﻿cuando se puede. Pero…ahorita con la inseguridad ciudadana ﻿uno anda preocupado.
¿Qué es lo que más te gusta de vivir en Lima?
Lo que más me gusta es que... bueno Lima está cambiando.
Se está mejorando y que... hay progreso.
Viene mucha gente del extranjero a ver todas las maravillas ﻿que encuentra: el mar la playa es una cosa increíble.
Yo también he vivido en el extranjero pero... Lima está cambiando.
Está muy bonita.
Me has agarrado frio (desprevenido) es que vienes y
Ya espérate espérate. —Piénsalo piensa…
¿Qué es lo que más te gusta de vivir en Lima?
Su gente. —Ok. —Porque son muy sociables y confiables...algunas.
¿Y qué es lo que menos te gusta de vivir en Lima?
El tráfico. Por lo mismo que dijo.
Porque a veces dificulta llegar rápido a un lugar.
Lo que yo puedo recomendar... es que la gente viaje para conocer ﻿pruebe nuevas cosas se interese por la cultura de otros ﻿países y que venga a ver la realidad que es diferente ¿no?
No como lo ven en las revistas en los libros. Que vivan que vean ﻿que compartan con la gente.
Eso es lo que yo puedo recomendarles. —Ok.
De Lima me gustan todos los teatros. Por ejemplo el teatro El Olivar ﻿el teatro Balta. Eh...este...también he ido al Museo Eléctrico ﻿que está por Barranco. De ahí este…he ido a…
Bueno yo paro (Peruv. Slang) en Barranco y también… a ver a qué más…
¿Y qué es lo que más te ha gustado de Lima?
¿Lo que más me ha gustado? La comida.
¿Y qué es lo que menos te ha gustado?
El tráfico... el tránsito... aquí son muy animales para manejar.
¿Sí? —Sí demasiado.
¿Lo que más me gusta de vivir en Lima?
Bueno… ¿será el parapente pue(s)?
¿Practicas parapente? —Sí somos... ambos somos pilotos.
¡Ah! ¿Los dos son pilotos de parapente?
Si justamente estamos comentando algunas anécdotas de vuelo.
Ah ¿Sí? —Sí sí. —Ya…
¿Qué es lo que más te ha gustado de Lima?
La gente. —¿Sí? — Mmhmm.
¿Y qué es lo que menos te ha gustado?
Que no hay sol… —Oh.. Gracias.
¿En dónde vives? -Venezuela.
¿Y qué es lo que más te gusta de la ciudad en la que vives?
Bueno… ¿En Venezuela? —Sí.
Bueno todo… porque vivo allá soy nativo de allá.
Tiene que gustarme todo. -¿De qué ciudad eres?
Yo soy de una ciudad fuera de Caracas pero vivo en la capital.
Ok. ¿Y qué es lo que menos te gusta de vivir en la capital?
Bueno la....mucho... más que todo tránsito automotor ﻿mucho motorizado muchas cosas mucha…
Y bueno siempre uno vive más...más acelerado. —Sí…
¿Y qué es lo que menos te gusta de vivir en Lima?
Uy a mi no me gusta el tráfico. —¿Por qué?
Es horrible. Es totalmente desorganizado.
¿Pero allá en el aire no hay problema?
Ah en el aire no. En el aire estamos tranquilos. Todos nos ﻿conocemos y respetamos las reglas. No como abajo.
¿Qué es lo que más te gusta de vivir en Lima?
La gente es muy amable muy cariñosa.
¿Sí? ¿Y qué es lo que menos te gusta de vivir en Lima?
Quizás un poco la contaminación. La contaminación de Lima.
Porque en realidad Lima tiene lugares muy bellos históricos.
No por nada es conocida como la Ciudad de los Reyes ¿no?
¿Y qué es lo que más te ha gustado de Lima?
Bueno. Primero que todo el clima. Muy bueno… y la comida.
¿Ah si? —Sí. Y la gente muy muy… ¿Como le digo yo?
Muy popular muy chévere muy atenta. —Ah ok.
Chévere decimos nosotros allá.
Si nosotros también. —Ah ok.
¿Y qué es lo que menos te ha gustado de Lima?
Bueno hasta el presente no he visto nada que no me haiga (haya) gustado.
¡Qué bueno! Gracias.
I've Finished Watching"
A2,"MI VIDA LOCA Spanish for beginners
© 2008 BBC
This is the shortened video-only version.
Visit bbc.co.uk/mividaloca for the full interactive episode and the learning session.
Episodio veinte - Me siento mal

¿Y ahora qué?
¡Mira! El Barranco de Tirajana.
¡Conozco esta zona! Puede estar ahí. ¡Vamos!

Están aquí.
¿Quieres una cerveza?
Por cierto bonita ¿quieres una cerveza?

Sí justo lo que me falta ahora. ¡Una cerveza!
¡Qué simpático!
A ver cuántas veces lo levantas.
Uno dos tres muy bien muy bien cuatro cinco seis siete ocho nueve y diez.
Ahora déjalas allí. Tráelas aquí. Vamos.
Ahora quiero que cojas ésa y la lleves ahí también.
Muy bien.

Me siento muy mal. Me duele mucho el estómago. Raúl para el coche... ¡Para!
¿Estás mejor?
¡Sí sí vamos vamos!
¿Podemos parar en una farmacia? Necesito algo para los vómitos. Y tiritas.
Sí sí ahora paramos en una farmacia.

La farmacia está a la vuelta de la esquina. ¿Puedes ir tú?
Recuerda: 'algo para los vómitos y unas tiritas'.
el hospital
la farmacia
Hola buenas noches.

Mi amiga se siente muy mal.
¿Tiene algo para el dolor de estómago?

Para el dolor de estómago. ¿Tiene otros síntomas? ¿Vómitos?
Sí vómitos.
¿Para un niño o para un adulto?
Para un adulto.
Un segundo.
Le voy a dar un jarabe. Una cucharada cada cuatro horas.
Si el dolor sigue tiene que ir al médico.

Una cucharada...
cada cuatro horas
Si el dolor sigue...
... tiene que ir al médico.
Gracias. Buenas noches.

Bueno. Nos vemos mañana. Muchas gracias por todo.
Hasta mañana.
Gracias.
¿Ha tenido buen día hoy?
Bueno hemos tenido un día bastante movido.
Pues nada a descansar entonces. Hasta mañana.
Hasta mañana. Gracias.
Segunda planta.
Buenas noches.
I've Finished Watching"
A2,"MI VIDA LOCA Spanish for beginners
© 2008 BBC
This is the shortened video-only version.
Visit bbc.co.uk/mividaloca for the full interactive episode and the learning session.
Episodio dieciséis - La habitación 320

¡Hola! ¡Ya estás aquí! ¡Qué alegría! No puedo venir al hotel perdón.
Tengo una reunión muy importante. Pero Raúl mi fotógrafo va a buscarte al hotel a las cuatro.
¡Esta noche vamos de fiesta a celebrar tu llegada! Hasta entonces.

Tengo una reserva.
¿A nombre de quién?

Hola buenas tardes.
Tengo una reserva.
¿A nombre de quién?
A nombre de...
Una reserva individual por cuatro noches.
Necesito su pasaporte por favor. Gracias.
Ésta es su llave. La habitación es la trescientos veinte en la tercera planta.
El desayuno incluído de siete a once en la primera.
Aquí a mano derecha tiene el ascensor.
Más despacio por favor.
Ésta es su llave. La habitación es la trescientos veinte en la tercera planta.
El desayuno de siete a once en la primera.

..la trescientos veinte
Ésta es la habitación.
Y ésta es la playa.

Mira ésta es la Playa de Las Canteras.
Y ahora nos vamos al coche que lo tengo aquí en la otra esquina.
¿Y qué tal el vuelo bien?
¡No más cemento!
..el último día..
..su barrio.

¿Qué tal?
¿Qué tal?
¡Qué tal! ¡Qué alegría verte!
Perdona por dejarte de aquella manera en Rioseco.
Pero bueno es agua pasada ¿no? ¡Ahora estás aquí!
¿Vamos a ver las carreras? Van a empezar. A mí me encantan los caballos.
Raúl ¿esto se hace todos los años?
Éste es el primer año que la carrera es de caballos.
Hasta el año pasado han sido de burros.
¿De burros? ¡Burros!
..una carrera de burros.
..una carrera de caballos.

Un fuerte aplauso para el caballo 'Tinglao' y su propietario.
¿Recuerdas esa reunión en el Sur?
Sí.
La tengo mañana.
Ah vale. Bueno... Merche por favor ten cuidado.
Sí sí no te preocupes.
Vale.
I've Finished Watching"
A2,"MI VIDA LOCA Spanish for beginners
© 2008 BBC
This is the shortened video-only version.
Visit bbc.co.uk/mividaloca for the full interactive episode and the learning session.
Episodio nueve - ¿Hay un hotel?

Castilla y León
Próxima parada Medina de Rioseco.
la próxima parada

Perdón
¿Hay un hotel...
por aqui?

Perdón.
¿Sí?
¿Hay un hotel por aquí?
Mmm. Sí hay un hostal cerca de aquí. Venga conmigo le acompaño.
Aquí está el hostal pero está completo. ¡Mala suerte!

¿Hay otro hotel?
¿Hay otro?

Mmm... Sí hay otro. La posada del canal pero está lejos. Hay que ir en taxi.
¿Se lo apunto?
Ya sabe dónde está la parada: al final de la calle en la esquina de correos.
Muchas gracias.
¡Hasta luego! ¡Vamos Víctor!

Quiero una habitación.
¿Para cuántas personas?
Para una persona.

¿Cuántas noches?
Para una noche.

Aquí está la posada.
¿Dónde está la recepción? ¡Ah! Está aquí.

Hola buenas tardes. Puede sentarse.
¿Sí?
Quiero una habitación.
¿Para cuántas personas?
Para una persona.
Para una persona. ¿Cuántas noches?
Para una noche.
Una noche... Pues el precio de habitación con ducha es de ochenta euros y el desayuno incluido.

Ésta es la habitación el baño y la terraza.
Su llave... y que descanse.

Dígame
¿Merche?
¡Hola! ¿Ya estás aquí? ¡Qué alegría! ¿Dónde estás?
¿En la estación de autobuses?
No en la posada del canal.
No en la posada del canal.
Perdón perdón perdón. Recibí tu mensaje pero confundí la hora. Mil perdones.
Ya es tarde ¿no? Ya tienes habitación.
Mañana paso a buscarte con Esther mi amiga.
Puedes quedarte con nosotros en su casa. Hasta mañana. ¡Que descanses!
I've Finished Watching"
A2,"MI VIDA LOCA Spanish for beginners
© 2008 BBC
This is the shortened video-only version.
Visit bbc.co.uk/mividaloca for the full interactive episode and the learning session.
Episodio catorce - ¿Te gusta el vino?
Vino.
Hmm. Muy bueno.
¿Cómo estás Merche? ¿Te gusta el vino?
Sí sí me gusta. A ver voy a pensar en el vino. Vino blanco vino tinto...
Pero te gusta ¿no?
Sí sí. Me gusta.

¿Te gusta el vino?
¿Te gusta?
Sí me gusta.
No no me gusta.

¿Te gusta el vino?
Sí me gusta.
No no me gusta.
¿Y te gusta esta parte de España?
Sí me gusta.

Bodega
Vuelvo a las ocho.
Vale.
Venga. Hasta luego.
Hasta luego.
Hola.
Hola ¿qué tal? Hola. ¿Venís para la cata de vinos?
Sí.
Pues venga seguidme.
El primero es un vino espumoso de Valladolid de Rueda.
Es un vino espumoso que se elabora con la variedad de uva 'verdejo'.
Veis que es un vino muy afrutado con un color amarillo pálido con burbujas muy finas y persistentes. En la nariz es un vino muy aromático.
Tiene aromas a fruta a manzana verde y a levaduras.
Muy rico muy agradable.

rico
agradable
un vino espumoso
un vino muy afrutado
un vino aromático

Es un vino vas a ver vas a notar que tiene aromas también afrutados a flores blancas.
Vamos a probar un vino tinto crianza.
Ha estado doce meses en la barrica de roble y más de dos años en la botella.
Es un vino muy elegante muy elegante.
Éste es muy bueno.

¿Qué tal? ¿Mejor?
Sí sí sí... Mucho mejor.
Ya veo que te gusta el vino ¿eh? Estás más relajada ¿no?
Sí relajadísima. Voy a dejar la investigación.
Estoy decidida. Voy a llevar una vida tranquila y feliz.
Muy bien. Vamos a casa.
I've Finished Watching"
A2,"MI VIDA LOCA Spanish for beginners
© 2008 BBC
This is the shortened video-only version.
Visit bbc.co.uk/mividaloca for the full interactive episode and the learning session.
Episodio diez - Una clase de español

¡Encantada!
¡Encantado!
Mucho gusto.
¿Cómo te llamas?
Me llamo…

¡Hola! ¡Qué alegría verte! Mira ésta es mi amiga Esther.
Hola. Encantada.
Mucho gusto.
¿Cómo te llamas?
Me llamo… (your name).
Esther es profesora de español y además muy buena.
Bueno eso intento.
También tiene una habitación para ti.
Sí puedes quedarte en mi casa. Sin problema.
Vamos entonces.
Vamos.

Hoy hace muy mal día. Vamos. Ve tú delante.
No para de llover.

Ésta es.
Pasa pasa.
Éste es el salón y aquí trabajo yo.
Aquí está tu agenda.
¡Mi agenda! ¡Por fin! Contiene información muy importante. Muchísimas gracias.

Especies en peligro.
Urbanizaciones turísticas.
Corrupción en la costa Endangered species.

Esta investigación es muy delicada. Hay personas muy poderosas implicadas.
En Madrid me persiguen.
Por eso he venido a Rioseco para poder terminar mi artículo.
Ven ya tengo tu habitación preparada.
Luego hablamos.

Éste es el baño con ducha.
Y éste es tu dormitorio.
La persiana se sube así. Por la mañana da mucho el sol.
Y la ventana se abre así. Y tú como en tu casa.
Si necesitas algo estoy abajo ¿vale?

Tengo una clase ahora. ¿Quieres venir?
Un estudiante perdón.
¿Quieres ir a clase con ella?
Yo tengo mucho trabajo y así tú aprendes y practicas.

Y ayer ¿lo pasaste bien?
Sí lo pasé bien.
Vale. Mira éste es John uno de mis estudiantes.
Encantado.
¡Hala chicos! Vamos.
Hola ¿qué tal? Hoy tenemos a una nueva persona en la clase.
Hola. Yo soy Drew.

Yo soy Drew.
Me llamo...
¿Qué tal?

Chicos tengo fruta: una naranja una manzana una pera un plátano y un melón ¿vale?
Yo quiero una naranja. Y tú John ¿qué quieres?
Yo quiero una manzana.
Una manzana para John.
Gracias.
Entonces yo quiero...
¡Aaaaah!
Un momento ¿vale?

¡Merche!
¡Aaay!
¿Qué pasa?
¡Una araña!
¿Donde?
¡Una araña enorme! Ahí. Debajo de la nevera. ¡Ay qué asco!
¡Qué escandalosa Merche! Tengo estudiantes arriba.
Perdón por el escándalo.
¿Y la sartén?
Tengo hambre.
Vale. Ahora termino la clase y preparo algo de comer. ¿De acuerdo?
I've Finished Watching"
